,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
Exponencial,3.350816998630762,1.9509900026023388,8.674345999956131,3.902404997497797,7.4400260001420975,7.248266000300646,8.125032998621464,4.153729002922773,3.111794002354145,6.553059998899698,5.798427999019623,5.22979100048542,10.350724998861551,8.087992999702692,10.760815002024174,18.404614999890327,27.95898200199008,26.65888400003314,46.02904500067234,46.70652100071311,64.58509200066328,91.24618899822235,115.10374100133777,151.90477300062776,231.5226790010929,279.2800909988582,383.06938299909234,496.8720519989729,708.0751590020955,1123.8324300013483,1157.0158779993653,1626.842042002827,2156.795245002955,2835.1587300002575,3696.402307998389,4979.810704000294,6551.504587002099,8764.49496300146,11864.815616000444,17712.04529600218,21387.532563000917
Programação dinâmica,1.061693999916315,0.4318700022995472,0.8604179993271828,1.1505560018122196,0.7185040004551411,0.9996520020067692,0.3311549983918667,0.3444489985704422,0.15582100301980972,0.17415599897503853,0.18151799961924553,0.17016999796032906,0.19888099655508995,0.19035299867391586,0.20591800287365913,0.20560700073838234,0.23531300202012062,0.2351440005004406,0.3159790001809597,0.25179000198841095,0.2879579998552799,0.27862900123000145,0.48218899965286255,0.28474000096321106,0.31699299812316895,0.30732499808073044,0.3172000013291836,0.8564160019159317,0.3775320015847683,0.33809399977326393,0.3872999995946884,0.37176600098609924,0.43689199909567833,0.38377900049090385,0.4079879969358444,0.4429440014064312,0.4165789969265461,0.4979179985821247,0.4743800014257431,0.4637189991772175,1.0283670015633106
